backend,category,frozen_at_this_iter,iter,model,op,skipped,speedup_vs_torch,stop_score,tok_cached_input,tok_fresh_input,tok_output,tok_reasoning,tokens_this_iter,verify_clean
cutile,Data Layout,False,3,claude-opus-4-7,radix_sort,False,,0.0,0,62053,13265,0,75318,False
triton,Data Layout,False,4,claude-opus-4-7,radix_sort,False,0.45729365726004373,0.6673943466664574,0,64368,6228,0,70596,True
cutile,Data Layout,False,4,claude-opus-4-7,radix_sort,False,0.1842490043994505,0.2691596037872666,0,64368,6228,0,70596,True
triton,Data Layout,False,5,claude-opus-4-7,radix_sort,False,0.08781154341907167,0.1282879338976795,0,61893,14010,0,75903,True
cutile,Data Layout,False,5,claude-opus-4-7,radix_sort,False,0.13054887515003932,0.19058394004883664,0,61893,14010,0,75903,True
triton,Data Layout,False,6,claude-opus-4-7,radix_sort,False,0.466604327218741,0.6814284619902554,0,64640,18570,0,83210,True
cutile,Data Layout,False,6,claude-opus-4-7,radix_sort,False,0.16013449032451546,0.2337132413088594,0,64640,18570,0,83210,True
triton,Data Layout,False,7,claude-opus-4-7,radix_sort,False,0.4664022517295842,0.6814042852205301,0,61867,9528,0,71395,True
cutile,Data Layout,False,7,claude-opus-4-7,radix_sort,False,0.18446804893150925,0.2692335626176877,0,61867,9528,0,71395,True
triton,Data Layout,False,8,claude-opus-4-7,radix_sort,False,0.46634477316940837,0.6814238558176172,0,61914,18997,0,80911,True
cutile,Data Layout,False,8,claude-opus-4-7,radix_sort,False,0.20849108021332557,0.3043479556063952,0,61914,18997,0,80911,True
triton,Data Layout,False,9,claude-opus-4-7,radix_sort,False,0.3768275004483006,0.5505090618979265,0,61688,46896,0,108584,True
cutile,Data Layout,False,9,claude-opus-4-7,radix_sort,False,0.200279134474171,0.2921495566067905,0,61688,46896,0,108584,True
triton,Data Layout,False,0,gpt-5.5,radix_sort,False,0.37377027162288234,0.5459894605573612,0,33154,13297,10474,56925,True
cutile,Data Layout,False,0,gpt-5.5,radix_sort,False,,0.0,0,33154,13297,10474,56925,False
triton,Data Layout,False,1,gpt-5.5,radix_sort,False,0.4074234661221095,0.5943520303846749,0,36682,18231,14452,69365,True
cutile,Data Layout,False,1,gpt-5.5,radix_sort,False,0.2665382719812602,0.3891167973710863,0,36682,18231,14452,69365,True
triton,Data Layout,False,2,gpt-5.5,radix_sort,False,0.37250637395236147,0.5435445134069128,0,37747,19306,8773,65826,True
cutile,Data Layout,False,2,gpt-5.5,radix_sort,False,,0.0,0,37747,19306,8773,65826,False
triton,Data Layout,False,3,gpt-5.5,radix_sort,False,,0.0,0,48682,13466,8804,70952,False
cutile,Data Layout,False,3,gpt-5.5,radix_sort,False,0.26630825876287395,0.38883226215751676,0,48682,13466,8804,70952,True
triton,Data Layout,False,4,gpt-5.5,radix_sort,False,0.41592750500130965,0.6074159683277486,0,43014,14731,10845,68590,True
cutile,Data Layout,False,4,gpt-5.5,radix_sort,False,0.30518500743299537,0.44528385565738393,0,43014,14731,10845,68590,True
triton,Data Layout,False,5,gpt-5.5,radix_sort,False,0.413900874166265,0.6043722395800208,0,38316,12653,7039,58008,True
cutile,Data Layout,False,5,gpt-5.5,radix_sort,False,0.31488109426551125,0.4594859065327258,0,38316,12653,7039,58008,True
triton,Data Layout,False,6,gpt-5.5,radix_sort,False,,0.0,0,42364,12152,6440,60956,False
cutile,Data Layout,False,6,gpt-5.5,radix_sort,False,0.31347249582611203,0.4580462274668835,0,42364,12152,6440,60956,True
triton,Data Layout,False,7,gpt-5.5,radix_sort,False,,0.0,0,45685,13506,8652,67843,False
cutile,Data Layout,False,7,gpt-5.5,radix_sort,False,0.31422846106104385,0.4585689723113938,0,45685,13506,8652,67843,True
triton,Data Layout,False,8,gpt-5.5,radix_sort,False,0.45987259845694406,0.67184035611147,0,44982,12237,6624,63843,True
cutile,Data Layout,False,8,gpt-5.5,radix_sort,False,0.314643279714542,0.4595000819603494,0,44982,12237,6624,63843,True
triton,Data Layout,False,9,gpt-5.5,radix_sort,False,0.49654213725691665,0.725162412622294,0,40915,13394,7578,61887,True
cutile,Data Layout,False,9,gpt-5.5,radix_sort,False,0.3320623151181927,0.48451724209496405,0,40915,13394,7578,61887,True
triton,Point-wise,True,0,claude-opus-4-7,relu,False,1.17894964828799,0.8172155955744328,0,53039,1119,0,54158,True
cutile,Point-wise,False,0,claude-opus-4-7,relu,False,,0.0,0,53039,1119,0,54158,False
triton,Point-wise,False,1,claude-opus-4-7,relu,True,,0.0,0,26386,815,0,27201,False
cutile,Point-wise,False,1,claude-opus-4-7,relu,False,1.0823070418774383,0.719341404745633,0,26386,815,0,27201,True
triton,Point-wise,False,2,claude-opus-4-7,relu,True,,0.0,0,25784,698,0,26482,False
cutile,Point-wise,False,2,claude-opus-4-7,relu,False,,0.0,0,25784,698,0,26482,False
triton,Point-wise,False,3,claude-opus-4-7,relu,True,,0.0,0,27093,727,0,27820,False
cutile,Point-wise,False,3,claude-opus-4-7,relu,False,0.9572437763666005,0.6361114849557242,0,27093,727,0,27820,True
triton,Point-wise,False,4,claude-opus-4-7,relu,True,,0.0,0,26490,1303,0,27793,False
cutile,Point-wise,False,4,claude-opus-4-7,relu,False,0.9958055337519623,0.6833689929615787,0,26490,1303,0,27793,True
triton,Point-wise,False,5,claude-opus-4-7,relu,True,,0.0,0,26758,857,0,27615,False
cutile,Point-wise,False,5,claude-opus-4-7,relu,False,,0.0,0,26758,857,0,27615,False
triton,Point-wise,False,6,claude-opus-4-7,relu,True,,0.0,0,27256,1130,0,28386,False
cutile,Point-wise,False,6,claude-opus-4-7,relu,False,1.1772071019665296,0.7780104909068308,0,27256,1130,0,28386,True
triton,Point-wise,False,7,claude-opus-4-7,relu,True,,0.0,0,26038,1109,0,27147,False
cutile,Point-wise,False,7,claude-opus-4-7,relu,False,,0.0,0,26038,1109,0,27147,False
triton,Point-wise,False,8,claude-opus-4-7,relu,True,,0.0,0,27353,768,0,28121,False
cutile,Point-wise,False,8,claude-opus-4-7,relu,False,1.1849053790832513,0.777795241317227,0,27353,768,0,28121,True
triton,Point-wise,False,9,claude-opus-4-7,relu,True,,0.0,0,26750,1183,0,27933,False
cutile,Point-wise,False,9,claude-opus-4-7,relu,False,1.173634383378016,0.7453910499400682,0,26750,1183,0,27933,True
triton,Point-wise,True,0,gpt-5.5,relu,False,1.1817784794156279,0.8044067059585945,0,32962,3713,3106,39781,True
cutile,Point-wise,False,0,gpt-5.5,relu,False,,0.0,0,32962,3713,3106,39781,False
triton,Point-wise,False,1,gpt-5.5,relu,True,,0.0,0,16583,7582,7250,31415,False
cutile,Point-wise,False,1,gpt-5.5,relu,False,1.181087832575515,0.7724406663659875,0,16583,7582,7250,31415,True
triton,Point-wise,False,2,gpt-5.5,relu,True,,0.0,0,16323,10811,10282,37416,False
cutile,Point-wise,False,2,gpt-5.5,relu,False,,0.0,0,16323,10811,10282,37416,False
triton,Point-wise,False,3,gpt-5.5,relu,True,,0.0,0,17330,6741,6214,30285,False
cutile,Point-wise,False,3,gpt-5.5,relu,False,1.186294648507092,0.7749004248985838,0,17330,6741,6214,30285,True
triton,Point-wise,False,4,gpt-5.5,relu,True,,0.0,0,16625,13772,12428,42825,False
cutile,Point-wise,True,4,gpt-5.5,relu,False,1.1763427406872355,0.8332282366218273,0,16625,13772,12428,42825,True
triton,Data Layout,False,0,claude-opus-4-7,reverse_array,False,2.660404458890313,0.6941704488801093,0,52942,5690,0,58632,True
cutile,Data Layout,False,0,claude-opus-4-7,reverse_array,False,,0.0,0,52942,5690,0,58632,False
triton,Data Layout,False,1,claude-opus-4-7,reverse_array,False,2.7567965711846725,0.7094746954327963,0,55965,1636,0,57601,True
cutile,Data Layout,False,1,claude-opus-4-7,reverse_array,False,2.6493737139149074,0.6983723314739124,0,55965,1636,0,57601,True
triton,Data Layout,False,2,claude-opus-4-7,reverse_array,False,0.09791927813070024,0.031574049106168664,0,55248,10888,0,66136,True
cutile,Data Layout,False,2,claude-opus-4-7,reverse_array,False,2.5915980437236135,0.6814395897452473,0,55248,10888,0,66136,True
triton,Data Layout,False,3,claude-opus-4-7,reverse_array,False,2.643937607767498,0.6906245608653486,0,56719,3263,0,59982,True
cutile,Data Layout,False,3,claude-opus-4-7,reverse_array,False,2.321456005586592,0.635849685907829,0,56719,3263,0,59982,True
triton,Data Layout,False,4,claude-opus-4-7,reverse_array,False,2.5352158407845082,0.6547600274210975,0,56620,2107,0,58727,True
cutile,Data Layout,False,4,claude-opus-4-7,reverse_array,False,2.3869462254686895,0.6181552949110739,0,56620,2107,0,58727,True
triton,Data Layout,False,5,claude-opus-4-7,reverse_array,False,0.09971761190649601,0.03221733577151968,0,56706,11595,0,68301,True
cutile,Data Layout,False,5,claude-opus-4-7,reverse_array,False,,0.0,0,56706,11595,0,68301,False
triton,Data Layout,False,6,claude-opus-4-7,reverse_array,False,2.8388471147326695,0.7211247861361646,0,57786,2300,0,60086,True
cutile,Data Layout,False,6,claude-opus-4-7,reverse_array,False,2.6508029579365036,0.7004603357029291,0,57786,2300,0,60086,True
triton,Data Layout,False,7,claude-opus-4-7,reverse_array,False,0.09976107007667545,0.03223294381663058,0,55685,12389,0,68074,True
cutile,Data Layout,False,7,claude-opus-4-7,reverse_array,False,2.6368744542598916,0.6984085151405893,0,55685,12389,0,68074,True
triton,Data Layout,False,8,claude-opus-4-7,reverse_array,False,,0.0,0,57097,1743,0,58840,False
cutile,Data Layout,False,8,claude-opus-4-7,reverse_array,False,2.5823716684353526,0.6966304518852267,0,57097,1743,0,58840,True
triton,Data Layout,False,9,claude-opus-4-7,reverse_array,False,2.8364019033674963,0.7230908046988085,0,58791,1427,0,60218,True
cutile,Data Layout,False,9,claude-opus-4-7,reverse_array,False,2.633365864697812,0.6975224146356598,0,58791,1427,0,60218,True
triton,Data Layout,False,0,gpt-5.5,reverse_array,False,2.7249891005702818,0.6999131552403006,0,32879,8487,7830,49196,True
cutile,Data Layout,False,0,gpt-5.5,reverse_array,False,,0.0,0,32879,8487,7830,49196,False
triton,Data Layout,False,1,gpt-5.5,reverse_array,False,,0.0,0,34882,13322,12426,60630,False
cutile,Data Layout,False,1,gpt-5.5,reverse_array,False,2.5511923723201044,0.6813603525558266,0,34882,13322,12426,60630,True
triton,Data Layout,False,2,gpt-5.5,reverse_array,False,,0.0,0,36198,24230,22398,82826,False
cutile,Data Layout,False,2,gpt-5.5,reverse_array,False,,0.0,0,36198,24230,22398,82826,False
triton,Data Layout,False,3,gpt-5.5,reverse_array,False,3.0038357647999274,0.7993972121215311,0,37934,13695,11912,63541,True
cutile,Data Layout,False,3,gpt-5.5,reverse_array,False,3.0368800145878923,0.7935284619793119,0,37934,13695,11912,63541,True
triton,Data Layout,False,4,gpt-5.5,reverse_array,False,2.9690364526122406,0.7987414308219317,0,35841,16585,14847,67273,True
cutile,Data Layout,False,4,gpt-5.5,reverse_array,False,3.0397223670490097,0.7966517996910328,0,35841,16585,14847,67273,True
triton,Data Layout,True,5,gpt-5.5,reverse_array,False,3.0926463858657804,0.8191175840798675,0,36953,13407,9322,59682,True
cutile,Data Layout,True,5,gpt-5.5,reverse_array,False,3.107347375842185,0.8034625026958571,0,36953,13407,9322,59682,True
triton,Reduction/Norm,True,0,claude-opus-4-7,rmsnorm,False,12.284159554506388,0.9614369126075303,0,54002,2147,0,56149,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,rmsnorm,False,,0.0,0,54002,2147,0,56149,False
triton,Reduction/Norm,False,1,claude-opus-4-7,rmsnorm,True,,0.0,0,27636,1316,0,28952,False
cutile,Reduction/Norm,False,1,claude-opus-4-7,rmsnorm,False,8.982762161013948,0.7559912330115853,0,27636,1316,0,28952,True
triton,Reduction/Norm,False,2,claude-opus-4-7,rmsnorm,True,,0.0,0,27181,10164,0,37345,False
cutile,Reduction/Norm,False,2,claude-opus-4-7,rmsnorm,False,5.16433795953759,0.5615166860887789,0,27181,10164,0,37345,True
triton,Reduction/Norm,False,3,claude-opus-4-7,rmsnorm,True,,0.0,0,29002,2467,0,31469,False
cutile,Reduction/Norm,False,3,claude-opus-4-7,rmsnorm,False,7.583351268301142,0.553858983550478,0,29002,2467,0,31469,True
triton,Reduction/Norm,False,4,claude-opus-4-7,rmsnorm,True,,0.0,0,28424,3612,0,32036,False
cutile,Reduction/Norm,False,4,claude-opus-4-7,rmsnorm,False,10.718160982668117,0.797672315278826,0,28424,3612,0,32036,True
triton,Reduction/Norm,False,5,claude-opus-4-7,rmsnorm,True,,0.0,0,27449,1978,0,29427,False
cutile,Reduction/Norm,False,5,claude-opus-4-7,rmsnorm,False,9.973741768486976,0.7204937781042918,0,27449,1978,0,29427,True
triton,Reduction/Norm,False,6,claude-opus-4-7,rmsnorm,True,,0.0,0,28689,4209,0,32898,False
cutile,Reduction/Norm,False,6,claude-opus-4-7,rmsnorm,False,7.365946247267216,0.6762637081831805,0,28689,4209,0,32898,True
triton,Reduction/Norm,False,7,claude-opus-4-7,rmsnorm,True,,0.0,0,28864,8339,0,37203,False
cutile,Reduction/Norm,False,7,claude-opus-4-7,rmsnorm,False,8.439768462396756,0.6788422239621381,0,28864,8339,0,37203,True
triton,Reduction/Norm,False,8,claude-opus-4-7,rmsnorm,True,,0.0,0,29551,7995,0,37546,False
cutile,Reduction/Norm,False,8,claude-opus-4-7,rmsnorm,False,,0.0,0,29551,7995,0,37546,False
triton,Reduction/Norm,False,9,claude-opus-4-7,rmsnorm,True,,0.0,0,30125,2102,0,32227,False
cutile,Reduction/Norm,False,9,claude-opus-4-7,rmsnorm,False,10.689761878681148,0.7950083845528096,0,30125,2102,0,32227,True
triton,Reduction/Norm,True,0,gpt-5.5,rmsnorm,False,11.939751516222104,0.9423619783447169,0,33584,9186,7768,50538,True
cutile,Reduction/Norm,False,0,gpt-5.5,rmsnorm,False,,0.0,0,33584,9186,7768,50538,False
triton,Reduction/Norm,False,1,gpt-5.5,rmsnorm,True,,0.0,0,17443,5111,4463,27017,False
cutile,Reduction/Norm,False,1,gpt-5.5,rmsnorm,False,9.423732311868946,0.7973220735367686,0,17443,5111,4463,27017,True
triton,Reduction/Norm,False,2,gpt-5.5,rmsnorm,True,,0.0,0,17209,10367,9688,37264,False
cutile,Reduction/Norm,False,2,gpt-5.5,rmsnorm,False,,0.0,0,17209,10367,9688,37264,False
triton,Reduction/Norm,False,3,gpt-5.5,rmsnorm,True,,0.0,0,18286,3991,3353,25630,False
cutile,Reduction/Norm,False,3,gpt-5.5,rmsnorm,False,9.4946783809695,0.7999352927701668,0,18286,3991,3353,25630,True
triton,Reduction/Norm,False,4,gpt-5.5,rmsnorm,True,,0.0,0,17275,4272,3624,25171,False
cutile,Reduction/Norm,False,4,gpt-5.5,rmsnorm,False,,0.0,0,17275,4272,3624,25171,False
triton,Reduction/Norm,False,5,gpt-5.5,rmsnorm,True,,0.0,0,18321,5817,5178,29316,False
cutile,Reduction/Norm,True,5,gpt-5.5,rmsnorm,False,9.537269597492482,0.8022580137362721,0,18321,5817,5178,29316,True
triton,Point-wise,False,0,claude-opus-4-7,rope,False,,1.0,0,53891,7071,0,60962,False
cutile,Point-wise,False,0,claude-opus-4-7,rope,False,,0.0,0,53891,7071,0,60962,False
triton,Point-wise,False,1,claude-opus-4-7,rope,False,,1.0,0,57399,4391,0,61790,False
cutile,Point-wise,False,1,claude-opus-4-7,rope,False,,1.0,0,57399,4391,0,61790,False
triton,Point-wise,False,2,claude-opus-4-7,rope,False,,1.0,0,57109,7771,0,64880,False
cutile,Point-wise,False,2,claude-opus-4-7,rope,False,,1.0,0,57109,7771,0,64880,False
triton,Point-wise,False,3,claude-opus-4-7,rope,False,,1.0,0,58004,16855,0,74859,False
cutile,Point-wise,False,3,claude-opus-4-7,rope,False,6.125929531032356,0.775635816660846,0,58004,16855,0,74859,True
triton,Point-wise,False,4,claude-opus-4-7,rope,False,,1.0,0,57995,31014,0,89009,False
cutile,Point-wise,False,4,claude-opus-4-7,rope,False,,0.0,0,57995,31014,0,89009,False
triton,Point-wise,True,5,claude-opus-4-7,rope,False,10.81598679695291,0.9864042968256137,0,59829,31089,0,90918,True
cutile,Point-wise,False,5,claude-opus-4-7,rope,False,2.439310936967049,0.344110897276156,0,59829,31089,0,90918,True
triton,Point-wise,False,6,claude-opus-4-7,rope,True,,0.0,0,29093,6193,0,35286,False
cutile,Point-wise,False,6,claude-opus-4-7,rope,False,,1.0,0,29093,6193,0,35286,False
triton,Point-wise,False,7,claude-opus-4-7,rope,True,,0.0,0,28809,3283,0,32092,False
cutile,Point-wise,False,7,claude-opus-4-7,rope,False,,1.0,0,28809,3283,0,32092,False
triton,Point-wise,False,8,claude-opus-4-7,rope,True,,0.0,0,28869,2758,0,31627,False
cutile,Point-wise,False,8,claude-opus-4-7,rope,False,,0.0,0,28869,2758,0,31627,False
triton,Point-wise,False,9,claude-opus-4-7,rope,True,,0.0,0,29587,8855,0,38442,False
cutile,Point-wise,False,9,claude-opus-4-7,rope,False,6.141942201095272,0.7759485932945196,0,29587,8855,0,38442,True
triton,Point-wise,False,0,gpt-5.5,rope,False,,0.9933583082819218,0,33570,20521,18910,73001,False
cutile,Point-wise,False,0,gpt-5.5,rope,False,,0.0,0,33570,20521,18910,73001,False
triton,Point-wise,False,1,gpt-5.5,rope,False,,0.9914997590981726,0,36198,7475,5696,49369,False
cutile,Point-wise,True,1,gpt-5.5,rope,False,6.931238152165149,0.81105922232477,0,36198,7475,5696,49369,True
triton,Point-wise,False,2,gpt-5.5,rope,False,,0.9900458089824954,0,24834,11647,10715,47196,False
cutile,Point-wise,False,2,gpt-5.5,rope,True,,0.0,0,24834,11647,10715,47196,False
triton,Point-wise,False,3,gpt-5.5,rope,False,,0.9915284984576483,0,24936,17911,17092,59939,False
cutile,Point-wise,False,3,gpt-5.5,rope,True,,0.0,0,24936,17911,17092,59939,False
triton,Point-wise,False,4,gpt-5.5,rope,False,,0.9935112175619832,0,24825,7622,6732,39179,False
cutile,Point-wise,False,4,gpt-5.5,rope,True,,0.0,0,24825,7622,6732,39179,False
triton,Point-wise,False,5,gpt-5.5,rope,False,,0.9920830151123674,0,25029,19448,17998,62475,False
cutile,Point-wise,False,5,gpt-5.5,rope,True,,0.0,0,25029,19448,17998,62475,False
triton,Point-wise,True,6,gpt-5.5,rope,False,10.837436636343051,0.9819824070910714,0,25667,12341,10640,48648,True
cutile,Point-wise,False,6,gpt-5.5,rope,True,,0.0,0,25667,12341,10640,48648,False
triton,Point-wise,True,0,claude-opus-4-7,sigmoid,False,7.24462638414755,0.9447132066027758,0,53149,1196,0,54345,True
cutile,Point-wise,False,0,claude-opus-4-7,sigmoid,False,,0.0,0,53149,1196,0,54345,False
triton,Point-wise,False,1,claude-opus-4-7,sigmoid,True,,0.0,0,26278,642,0,26920,False
cutile,Point-wise,False,1,claude-opus-4-7,sigmoid,False,3.7817211290945556,0.6525246823916847,0,26278,642,0,26920,True
triton,Point-wise,False,2,claude-opus-4-7,sigmoid,True,,0.0,0,25843,1259,0,27102,False
cutile,Point-wise,False,2,claude-opus-4-7,sigmoid,False,,0.0,0,25843,1259,0,27102,False
triton,Point-wise,False,3,claude-opus-4-7,sigmoid,True,,0.0,0,27011,828,0,27839,False
cutile,Point-wise,False,3,claude-opus-4-7,sigmoid,False,2.919135913481615,0.5681438175789386,0,27011,828,0,27839,True
triton,Point-wise,False,4,claude-opus-4-7,sigmoid,True,,0.0,0,26575,1288,0,27863,False
cutile,Point-wise,False,4,claude-opus-4-7,sigmoid,False,,0.0,0,26575,1288,0,27863,False
triton,Point-wise,False,5,claude-opus-4-7,sigmoid,True,,0.0,0,27104,923,0,28027,False
cutile,Point-wise,False,5,claude-opus-4-7,sigmoid,False,3.775022079929344,0.6510814827743472,0,27104,923,0,28027,True
triton,Point-wise,False,6,claude-opus-4-7,sigmoid,True,,0.0,0,26668,1575,0,28243,False
cutile,Point-wise,False,6,claude-opus-4-7,sigmoid,False,2.9192857382442896,0.5685046903606329,0,26668,1575,0,28243,True
triton,Point-wise,False,7,claude-opus-4-7,sigmoid,True,,0.0,0,26723,3850,0,30573,False
cutile,Point-wise,False,7,claude-opus-4-7,sigmoid,False,4.072367027182945,0.6772589408459698,0,26723,3850,0,30573,True
triton,Point-wise,False,8,claude-opus-4-7,sigmoid,True,,0.0,0,26366,2834,0,29200,False
cutile,Point-wise,False,8,claude-opus-4-7,sigmoid,False,3.772126592572513,0.5840232719132963,0,26366,2834,0,29200,True
triton,Point-wise,False,9,claude-opus-4-7,sigmoid,True,,0.0,0,27191,2356,0,29547,False
cutile,Point-wise,False,9,claude-opus-4-7,sigmoid,False,2.8415152555623013,0.537480843837312,0,27191,2356,0,29547,True
triton,Point-wise,True,0,gpt-5.5,sigmoid,False,7.464398662690883,0.9672614358170574,0,33015,5728,5041,43784,True
cutile,Point-wise,False,0,gpt-5.5,sigmoid,False,,0.0,0,33015,5728,5041,43784,False
triton,Point-wise,False,1,gpt-5.5,sigmoid,True,,0.0,0,16537,1893,1552,19982,False
cutile,Point-wise,False,1,gpt-5.5,sigmoid,False,4.105110843928971,0.6806444712017191,0,16537,1893,1552,19982,True
triton,Point-wise,False,2,gpt-5.5,sigmoid,True,,0.0,0,16297,12756,12315,41368,False
cutile,Point-wise,False,2,gpt-5.5,sigmoid,False,,0.0,0,16297,12756,12315,41368,False
triton,Point-wise,False,3,gpt-5.5,sigmoid,True,,0.0,0,17133,9886,9322,36341,False
cutile,Point-wise,False,3,gpt-5.5,sigmoid,False,4.001178191680347,0.6609716449942447,0,17133,9886,9322,36341,True
triton,Point-wise,False,4,gpt-5.5,sigmoid,True,,0.0,0,17040,9267,8804,35111,False
cutile,Point-wise,False,4,gpt-5.5,sigmoid,False,,0.0,0,17040,9267,8804,35111,False
triton,Point-wise,False,5,gpt-5.5,sigmoid,True,,0.0,0,17236,5130,4660,27026,False
cutile,Point-wise,True,5,gpt-5.5,sigmoid,False,6.3972005810114885,0.8751298981677585,0,17236,5130,4660,27026,True
triton,Reduction/Norm,False,0,claude-opus-4-7,softmax,False,1.513758043565894,0.5617303903136365,0,53123,2151,0,55274,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,softmax,False,,0.0,0,53123,2151,0,55274,False
triton,Reduction/Norm,False,1,claude-opus-4-7,softmax,False,1.5904076738609112,0.4897118887440046,0,56159,3054,0,59213,True
cutile,Reduction/Norm,False,1,claude-opus-4-7,softmax,False,0.3431943166297037,0.16565769588960447,0,56159,3054,0,59213,True
triton,Reduction/Norm,False,2,claude-opus-4-7,softmax,False,1.4596634141257026,0.5531512898052819,0,56893,8138,0,65031,True
cutile,Reduction/Norm,False,2,claude-opus-4-7,softmax,False,0.1835981378853133,0.0904143662727856,0,56893,8138,0,65031,True
triton,Reduction/Norm,False,3,claude-opus-4-7,softmax,False,,0.0,0,57700,16733,0,74433,False
cutile,Reduction/Norm,False,3,claude-opus-4-7,softmax,False,0.35914199042768274,0.17450711436473804,0,57700,16733,0,74433,True
triton,Reduction/Norm,False,4,claude-opus-4-7,softmax,False,1.512435575875828,0.560826694229617,0,58384,4473,0,62857,True
cutile,Reduction/Norm,False,4,claude-opus-4-7,softmax,False,0.4323642741382149,0.1851480372928015,0,58384,4473,0,62857,True
triton,Reduction/Norm,False,5,claude-opus-4-7,softmax,False,1.595064612970235,0.5959248024698511,0,57485,4418,0,61903,True
cutile,Reduction/Norm,False,5,claude-opus-4-7,softmax,False,0.3574266767507888,0.12848726018695555,0,57485,4418,0,61903,True
triton,Reduction/Norm,False,6,claude-opus-4-7,softmax,False,,0.0,0,57122,12793,0,69915,False
cutile,Reduction/Norm,False,6,claude-opus-4-7,softmax,False,0.4298137703522401,0.18422093014694313,0,57122,12793,0,69915,True
triton,Reduction/Norm,False,7,claude-opus-4-7,softmax,False,1.6473986665198261,0.5967705680255404,0,59346,2615,0,61961,True
cutile,Reduction/Norm,False,7,claude-opus-4-7,softmax,False,0.4325281533968365,0.18509987934234787,0,59346,2615,0,61961,True
triton,Reduction/Norm,False,8,claude-opus-4-7,softmax,False,1.6716321754691872,0.6183426484449901,0,57688,9331,0,67019,True
cutile,Reduction/Norm,False,8,claude-opus-4-7,softmax,False,0.43154555358871055,0.18509753512508742,0,57688,9331,0,67019,True
triton,Reduction/Norm,False,9,claude-opus-4-7,softmax,False,1.7333515516917453,0.6237008648495612,0,58119,8676,0,66795,True
cutile,Reduction/Norm,False,9,claude-opus-4-7,softmax,False,0.4323237759573252,0.18524723458208653,0,58119,8676,0,66795,True
triton,Reduction/Norm,False,0,gpt-5.5,softmax,False,1.6301278281372056,0.6238220988426699,0,33022,10596,9735,53353,True
cutile,Reduction/Norm,False,0,gpt-5.5,softmax,False,,0.0,0,33022,10596,9735,53353,False
triton,Reduction/Norm,False,1,gpt-5.5,softmax,False,2.359600062086092,0.7819050082983733,0,34793,16821,12922,64536,True
cutile,Reduction/Norm,False,1,gpt-5.5,softmax,False,1.2963118249207803,0.6055725808989011,0,34793,16821,12922,64536,True
triton,Reduction/Norm,False,2,gpt-5.5,softmax,False,,0.8984606644984243,0,37777,21756,16056,75589,False
cutile,Reduction/Norm,False,2,gpt-5.5,softmax,False,,0.8491643163163145,0,37777,21756,16056,75589,False
triton,Reduction/Norm,False,3,gpt-5.5,softmax,False,2.181527390000981,0.7567594863943371,0,43848,15726,10273,69847,True
cutile,Reduction/Norm,False,3,gpt-5.5,softmax,False,1.215363454819108,0.5946785967236601,0,43848,15726,10273,69847,True
triton,Reduction/Norm,False,4,gpt-5.5,softmax,False,2.1375123379652967,0.7493213825000359,0,43632,16066,10591,70289,True
cutile,Reduction/Norm,False,4,gpt-5.5,softmax,False,0.7633889078488277,0.5293755433207601,0,43632,16066,10591,70289,True
triton,Reduction/Norm,False,5,gpt-5.5,softmax,False,2.2419818341692497,0.7651309753084211,0,43764,13080,7768,64612,True
cutile,Reduction/Norm,False,5,gpt-5.5,softmax,False,1.2554181039773908,0.6004141313988041,0,43764,13080,7768,64612,True
triton,Reduction/Norm,False,6,gpt-5.5,softmax,False,,0.9007286482634725,0,43711,18679,13466,75856,False
cutile,Reduction/Norm,False,6,gpt-5.5,softmax,False,,0.8460238681013204,0,43711,18679,13466,75856,False
triton,Reduction/Norm,False,7,gpt-5.5,softmax,False,2.331608736592156,0.7759530375357392,0,43804,16916,12836,73556,True
cutile,Reduction/Norm,False,7,gpt-5.5,softmax,False,2.3212663219677934,0.7499361886929697,0,43804,16916,12836,73556,True
triton,Reduction/Norm,True,8,gpt-5.5,softmax,False,2.642723151477255,0.833018450278932,0,40639,12653,8177,61469,True
cutile,Reduction/Norm,False,8,gpt-5.5,softmax,False,2.358383242075339,0.7555163357335097,0,40639,12653,8177,61469,True
triton,Reduction/Norm,False,9,gpt-5.5,softmax,True,,0.0,0,19008,12658,10358,42024,False
cutile,Reduction/Norm,False,9,gpt-5.5,softmax,False,2.4480994250113355,0.7734256335025698,0,19008,12658,10358,42024,True
triton,Matrix Mult./Attn,False,0,claude-opus-4-7,streamk_matmul,False,,0.0,0,53590,35583,0,89173,False
cutile,Matrix Mult./Attn,False,0,claude-opus-4-7,streamk_matmul,False,,0.0,0,53590,35583,0,89173,False
triton,Matrix Mult./Attn,False,1,claude-opus-4-7,streamk_matmul,False,,0.11031104399299425,0,58768,17182,0,75950,False
cutile,Matrix Mult./Attn,False,1,claude-opus-4-7,streamk_matmul,False,,0.02177329978248911,0,58768,17182,0,75950,False
triton,Matrix Mult./Attn,False,2,claude-opus-4-7,streamk_matmul,False,,0.0,0,58955,34435,0,93390,False
cutile,Matrix Mult./Attn,False,2,claude-opus-4-7,streamk_matmul,False,,0.041037647110012156,0,58955,34435,0,93390,False
triton,Matrix Mult./Attn,False,3,claude-opus-4-7,streamk_matmul,False,,0.16660091913212405,0,59055,42163,0,101218,False
