operator,mode,dtype,params,baseline_present,descriptor_present,baseline_torch_ms,descriptor_torch_ms,baseline_triton_ms,descriptor_triton_ms,baseline_cutile_ms,descriptor_cutile_ms,baseline_speedup_triton,descriptor_speedup_triton,baseline_speedup_cutile,descriptor_speedup_cutile,torch_ms_delta_pct,triton_ms_delta_pct,cutile_ms_delta_pct,descriptor_vs_baseline_speedup
interleave,default,fp32,n=6000000,1,1,0.0438,0.0436,0.0169,0.0417,0.0191,0.0192,2.59,1.05,2.29,2.27,-0.46,146.75,0.52,0.405276
interleave,default,fp32,n=7000000,1,1,0.0499,0.0494,0.0192,0.0475,0.022,0.022,2.59,1.04,2.27,2.25,-1.00,147.40,0.00,0.404211
interleave,default,fp32,n=8000000,1,1,0.0561,0.0562,0.0217,0.0527,0.0247,0.0246,2.59,1.06,2.27,2.28,0.18,142.86,-0.40,0.411765
interleave,default,fp32,n=9000000,1,1,0.0619,0.0618,0.024,0.0584,0.0275,0.0276,2.58,1.06,2.25,2.24,-0.16,143.33,0.36,0.410959
interleave,default,int8,n=1000000,1,1,0.0081,0.0078,0.0021,0.01,0.0024,0.0022,3.81,0.78,3.42,3.53,-3.70,376.19,-8.33,0.21
interleave,default,int8,n=10000000,1,1,0.0446,0.0447,0.0087,0.0572,0.009,0.009,5.11,0.78,4.94,4.95,0.22,557.47,0.00,0.152098
interleave,default,int8,n=11000000,1,1,0.0492,0.0495,0.0097,0.0623,0.01,0.0099,5.08,0.79,4.92,5.02,0.61,542.27,-1.00,0.155698
interleave,default,int8,n=12000000,1,1,0.0538,0.0543,0.0103,0.0672,0.0106,0.0107,5.22,0.81,5.06,5.06,0.93,552.43,0.94,0.153274
interleave,default,int8,n=13000000,1,1,0.0585,0.0586,0.0109,0.0723,0.0112,0.0113,5.36,0.81,5.21,5.2,0.17,563.30,0.89,0.150761
interleave,default,int8,n=14000000,1,1,0.0631,0.0631,0.0115,0.0772,0.0118,0.0119,5.51,0.82,5.36,5.31,0.00,571.30,0.85,0.148964
interleave,default,int8,n=15000000,1,1,0.0672,0.0674,0.0125,0.0822,0.0129,0.0127,5.35,0.82,5.21,5.33,0.30,557.60,-1.55,0.152068
interleave,default,int8,n=16000000,1,1,0.0718,0.0717,0.0132,0.0874,0.0135,0.0133,5.45,0.82,5.32,5.38,-0.14,562.12,-1.48,0.15103
interleave,default,int8,n=17000000,1,1,0.0761,0.076,0.0134,0.0922,0.0139,0.0138,5.68,0.82,5.48,5.49,-0.13,588.06,-0.72,0.145336
interleave,default,int8,n=18000000,1,1,0.0801,0.0801,0.0144,0.0975,0.0148,0.0145,5.55,0.82,5.41,5.54,0.00,577.08,-2.03,0.147692
interleave,default,int8,n=19000000,1,1,0.0843,0.0842,0.0151,0.1021,0.0156,0.0153,5.59,0.82,5.42,5.5,-0.12,576.16,-1.92,0.147894
interleave,default,int8,n=2000000,1,1,0.0116,0.0117,0.0026,0.0149,0.0029,0.0029,4.43,0.78,3.95,3.99,0.86,473.08,0.00,0.174497
interleave,default,int8,n=20000000,1,1,0.0884,0.0886,0.0154,0.1072,0.0159,0.016,5.73,0.83,5.55,5.54,0.23,596.10,0.63,0.143657
interleave,default,int8,n=3000000,1,1,0.0147,0.0145,0.0034,0.0211,0.0036,0.0036,4.38,0.68,4.07,4.04,-1.36,520.59,0.00,0.161137
interleave,default,int8,n=4000000,1,1,0.0174,0.0187,0.0039,0.0263,0.0043,0.0044,4.5,0.71,4.08,4.22,7.47,574.36,2.33,0.148289
interleave,default,int8,n=5000000,1,1,0.021,0.0224,0.0046,0.0314,0.0049,0.0051,4.6,0.71,4.28,4.41,6.67,582.61,4.08,0.146497
interleave,default,int8,n=6000000,1,1,0.0255,0.0257,0.0055,0.0367,0.0058,0.0057,4.67,0.7,4.41,4.47,0.78,567.27,-1.72,0.149864
interleave,default,int8,n=7000000,1,1,0.0298,0.03,0.0062,0.0415,0.0066,0.0067,4.77,0.72,4.53,4.5,0.67,569.35,1.52,0.149398
interleave,default,int8,n=8000000,1,1,0.0353,0.0352,0.0072,0.0475,0.0076,0.0076,4.87,0.74,4.66,4.62,-0.28,559.72,0.00,0.151579
interleave,default,int8,n=9000000,1,1,0.0395,0.0397,0.0078,0.0525,0.0082,0.0083,5.04,0.76,4.82,4.77,0.51,573.08,1.22,0.148571
interleave,autotune,bf16,n=1000000,1,1,0.0085,0.0087,0.0025,0.0069,0.0031,0.0026,3.43,1.26,2.72,3.36,2.35,176.00,-16.13,0.362319
interleave,autotune,bf16,n=10000000,1,1,0.0515,0.0517,0.0144,0.0219,0.0145,0.0148,3.57,2.36,3.55,3.49,0.39,52.08,2.07,0.657534
interleave,autotune,bf16,n=11000000,1,1,0.0562,0.0562,0.017,0.0236,0.0159,0.0161,3.3,2.38,3.54,3.5,0.00,38.82,1.26,0.720339
interleave,autotune,bf16,n=12000000,1,1,0.0607,0.061,0.0168,0.025,0.0169,0.0172,3.62,2.44,3.6,3.54,0.49,48.81,1.78,0.672
interleave,autotune,bf16,n=13000000,1,1,0.0652,0.0655,0.0183,0.0265,0.0184,0.0181,3.56,2.47,3.55,3.62,0.46,44.81,-1.63,0.690566
interleave,autotune,bf16,n=14000000,1,1,0.0702,0.07,0.0193,0.0279,0.0194,0.0196,3.63,2.5,3.62,3.56,-0.28,44.56,1.03,0.691756
interleave,autotune,bf16,n=15000000,1,1,0.0743,0.0745,0.0204,0.0301,0.0205,0.0208,3.64,2.47,3.63,3.59,0.27,47.55,1.46,0.677741
interleave,autotune,bf16,n=16000000,1,1,0.0788,0.079,0.0215,0.0317,0.0217,0.0216,3.66,2.5,3.63,3.66,0.25,47.44,-0.46,0.678233
interleave,autotune,bf16,n=17000000,1,1,0.0834,0.0835,0.023,0.0327,0.0233,0.0228,3.62,2.55,3.59,3.66,0.12,42.17,-2.15,0.703364
interleave,autotune,bf16,n=18000000,1,1,0.0883,0.0885,0.024,0.0343,0.0244,0.0242,3.67,2.58,3.62,3.66,0.23,42.92,-0.82,0.699708
interleave,autotune,bf16,n=19000000,1,1,0.0931,0.0938,0.0252,0.0356,0.0253,0.0252,3.69,2.63,3.68,3.73,0.75,41.27,-0.40,0.707865
interleave,autotune,bf16,n=2000000,1,1,0.0122,0.0124,0.0034,0.0087,0.0037,0.0036,3.6,1.42,3.34,3.39,1.64,155.88,-2.70,0.390805
interleave,autotune,bf16,n=20000000,1,1,0.0982,0.0986,0.0262,0.0371,0.0265,0.0262,3.75,2.66,3.71,3.77,0.41,41.60,-1.13,0.706199
interleave,autotune,bf16,n=3000000,1,1,0.0167,0.0166,0.0056,0.0101,0.0055,0.0053,2.98,1.64,3.04,3.16,-0.60,80.36,-3.64,0.554455
interleave,autotune,bf16,n=4000000,1,1,0.0214,0.0213,0.0066,0.0112,0.0072,0.0064,3.25,1.9,2.96,3.34,-0.47,69.70,-11.11,0.589286
interleave,autotune,bf16,n=5000000,1,1,0.0267,0.0263,0.0079,0.0138,0.0081,0.0082,3.39,1.9,3.31,3.19,-1.50,74.68,1.23,0.572464
interleave,autotune,bf16,n=6000000,1,1,0.0319,0.0323,0.0094,0.015,0.0097,0.0099,3.38,2.16,3.29,3.25,1.25,59.57,2.06,0.626667
interleave,autotune,bf16,n=7000000,1,1,0.0372,0.0372,0.0106,0.0166,0.0109,0.0111,3.5,2.24,3.42,3.34,0.00,56.60,1.83,0.638554
interleave,autotune,bf16,n=8000000,1,1,0.0424,0.0423,0.0123,0.0196,0.0124,0.0121,3.44,2.16,3.41,3.48,-0.24,59.35,-2.42,0.627551
interleave,autotune,bf16,n=9000000,1,1,0.047,0.0471,0.0131,0.0207,0.0136,0.0134,3.6,2.28,3.45,3.51,0.21,58.02,-1.47,0.63285
interleave,autotune,fp16,n=1000000,1,1,0.0087,0.0087,0.0027,0.0071,0.0033,0.0027,3.29,1.22,2.68,3.26,0.00,162.96,-18.18,0.380282
interleave,autotune,fp16,n=10000000,1,1,0.0519,0.0518,0.0145,0.0222,0.0145,0.0146,3.58,2.33,3.57,3.55,-0.19,53.10,0.69,0.653153
interleave,autotune,fp16,n=11000000,1,1,0.0561,0.0568,0.017,0.0236,0.0159,0.0157,3.3,2.41,3.54,3.63,1.25,38.82,-1.26,0.720339
interleave,autotune,fp16,n=12000000,1,1,0.0609,0.0605,0.017,0.0251,0.0171,0.0169,3.59,2.41,3.56,3.57,-0.66,47.65,-1.17,0.677291
interleave,autotune,fp16,n=13000000,1,1,0.0651,0.0655,0.0184,0.0264,0.0184,0.0182,3.54,2.48,3.54,3.6,0.61,43.48,-1.09,0.69697
interleave,autotune,fp16,n=14000000,1,1,0.0699,0.0698,0.0193,0.0282,0.0194,0.0194,3.62,2.48,3.61,3.6,-0.14,46.11,0.00,0.684397
interleave,autotune,fp16,n=15000000,1,1,0.0743,0.0743,0.0204,0.0301,0.0206,0.0204,3.64,2.47,3.61,3.64,0.00,47.55,-0.97,0.677741
interleave,autotune,fp16,n=16000000,1,1,0.0786,0.0789,0.0215,0.0315,0.0218,0.0219,3.65,2.5,3.61,3.61,0.38,46.51,0.46,0.68254
interleave,autotune,fp16,n=17000000,1,1,0.0831,0.0835,0.0228,0.0329,0.0228,0.0228,3.65,2.54,3.64,3.66,0.48,44.30,0.00,0.693009
interleave,autotune,fp16,n=18000000,1,1,0.0883,0.0887,0.0242,0.0342,0.0243,0.0244,3.65,2.59,3.63,3.64,0.45,41.32,0.41,0.707602
interleave,autotune,fp16,n=19000000,1,1,0.0933,0.0933,0.0251,0.0357,0.0252,0.0251,3.72,2.61,3.7,3.72,0.00,42.23,-0.40,0.703081
interleave,autotune,fp16,n=2000000,1,1,0.0127,0.0127,0.0037,0.0089,0.0038,0.0038,3.45,1.43,3.3,3.31,0.00,140.54,0.00,0.41573
interleave,autotune,fp16,n=20000000,1,1,0.0987,0.0989,0.0263,0.0371,0.0266,0.0265,3.76,2.67,3.71,3.73,0.20,41.06,-0.38,0.708895
interleave,autotune,fp16,n=3000000,1,1,0.017,0.0164,0.0058,0.0101,0.0056,0.0053,2.94,1.63,3.02,3.11,-3.53,74.14,-5.36,0.574257
interleave,autotune,fp16,n=4000000,1,1,0.0215,0.0217,0.0068,0.0112,0.0075,0.0066,3.15,1.93,2.87,3.3,0.93,64.71,-12.00,0.607143
interleave,autotune,fp16,n=5000000,1,1,0.0266,0.0266,0.008,0.0139,0.0083,0.0082,3.31,1.9,3.21,3.22,0.00,73.75,-1.20,0.57554
interleave,autotune,fp16,n=6000000,1,1,0.0318,0.0317,0.0102,0.015,0.0096,0.01,3.11,2.11,3.31,3.18,-0.31,47.06,4.17,0.68
interleave,autotune,fp16,n=7000000,1,1,0.0368,0.0374,0.0106,0.0166,0.0108,0.0112,3.47,2.25,3.41,3.36,1.63,56.60,3.70,0.638554
interleave,autotune,fp16,n=8000000,1,1,0.0421,0.0421,0.0123,0.0196,0.0124,0.0122,3.43,2.15,3.4,3.46,0.00,59.35,-1.61,0.627551
interleave,autotune,fp16,n=9000000,1,1,0.0473,0.047,0.0134,0.0205,0.0137,0.0136,3.54,2.29,3.46,3.45,-0.63,52.99,-0.73,0.653659
interleave,autotune,fp32,n=1000000,1,1,0.0089,0.0089,0.0035,0.0086,0.0059,0.0037,2.53,1.04,1.53,2.38,0.00,145.71,-37.29,0.406977
interleave,autotune,fp32,n=10000000,1,1,0.0695,0.0694,0.0264,0.0368,0.03,0.0302,2.63,1.89,2.32,2.3,-0.14,39.39,0.67,0.717391
interleave,autotune,fp32,n=11000000,1,1,0.0797,0.0796,0.0286,0.0402,0.0333,0.0327,2.78,1.98,2.39,2.43,-0.13,40.56,-1.80,0.711443
interleave,autotune,fp32,n=12000000,1,1,0.0884,0.0884,0.0309,0.0434,0.0355,0.0355,2.86,2.04,2.49,2.49,0.00,40.45,0.00,0.711982
interleave,autotune,fp32,n=13000000,1,1,0.0954,0.0951,0.033,0.046,0.0379,0.038,2.89,2.07,2.52,2.5,-0.31,39.39,0.26,0.717391
interleave,autotune,fp32,n=14000000,1,1,0.1015,0.1022,0.0353,0.0488,0.0409,0.041,2.87,2.09,2.48,2.49,0.69,38.24,0.24,0.723361
interleave,autotune,fp32,n=15000000,1,1,0.1081,0.1084,0.0374,0.0521,0.0433,0.0433,2.89,2.08,2.5,2.5,0.28,39.30,0.00,0.71785
interleave,autotune,fp32,n=16000000,1,1,0.1154,0.1153,0.0401,0.055,0.0459,0.0459,2.88,2.1,2.52,2.51,-0.09,37.16,0.00,0.729091
interleave,autotune,fp32,n=17000000,1,1,0.1214,0.1219,0.0421,0.0577,0.0484,0.0486,2.88,2.11,2.51,2.51,0.41,37.05,0.41,0.729636
interleave,autotune,fp32,n=18000000,1,1,0.1276,0.1285,0.0444,0.061,0.0453,0.0452,2.88,2.11,2.82,2.84,0.71,37.39,-0.22,0.727869
interleave,autotune,fp32,n=19000000,1,1,0.1352,0.1347,0.0469,0.0639,0.0538,0.0537,2.89,2.11,2.51,2.51,-0.37,36.25,-0.19,0.733959
interleave,autotune,fp32,n=2000000,1,1,0.0145,0.0145,0.0067,0.0112,0.0071,0.0071,2.15,1.29,2.04,2.05,0.00,67.16,0.00,0.598214
interleave,autotune,fp32,n=20000000,1,1,0.1405,0.1408,0.0489,0.0666,0.0547,0.0564,2.87,2.11,2.57,2.49,0.21,36.20,3.11,0.734234
interleave,autotune,fp32,n=3000000,1,1,0.0221,0.0218,0.0096,0.0141,0.0097,0.012,2.29,1.54,2.28,1.81,-1.36,46.88,23.71,0.680851
interleave,autotune,fp32,n=4000000,1,1,0.0301,0.0301,0.0122,0.0197,0.0123,0.0151,2.46,1.53,2.44,2,0.00,61.48,22.76,0.619289
interleave,autotune,fp32,n=5000000,1,1,0.0375,0.0369,0.0146,0.0219,0.0151,0.0151,2.58,1.68,2.49,2.44,-1.60,50.00,0.00,0.666667
interleave,autotune,fp32,n=6000000,1,1,0.0429,0.0433,0.017,0.0251,0.0174,0.0192,2.52,1.73,2.46,2.25,0.93,47.65,10.34,0.677291
interleave,autotune,fp32,n=7000000,1,1,0.0495,0.0492,0.0194,0.0274,0.024,0.0197,2.54,1.8,2.06,2.5,-0.61,41.24,-17.92,0.708029
interleave,autotune,fp32,n=8000000,1,1,0.0558,0.0559,0.0216,0.0316,0.0246,0.0264,2.58,1.77,2.27,2.11,0.18,46.30,7.32,0.683544
interleave,autotune,fp32,n=9000000,1,1,0.062,0.0618,0.0241,0.0341,0.0284,0.0273,2.58,1.81,2.18,2.26,-0.32,41.49,-3.87,0.706745
interleave,autotune,int8,n=1000000,1,1,0.0082,0.0077,0.0021,0.0059,0.0029,0.0022,3.93,1.32,2.8,3.47,-6.10,180.95,-24.14,0.355932
interleave,autotune,int8,n=10000000,1,1,0.0442,0.0447,0.0078,0.016,0.009,0.009,5.66,2.79,4.93,4.95,1.13,105.13,0.00,0.4875
interleave,autotune,int8,n=11000000,1,1,0.0492,0.0493,0.0086,0.0186,0.0089,0.0098,5.74,2.65,5.51,5.01,0.20,116.28,10.11,0.462366
interleave,autotune,int8,n=12000000,1,1,0.054,0.0541,0.0091,0.019,0.0104,0.0106,5.95,2.85,5.19,5.1,0.19,108.79,1.92,0.478947
interleave,autotune,int8,n=13000000,1,1,0.0583,0.0586,0.0105,0.02,0.0113,0.0111,5.57,2.94,5.15,5.27,0.51,90.48,-1.77,0.525
interleave,autotune,int8,n=14000000,1,1,0.0632,0.0632,0.0109,0.021,0.0115,0.0112,5.8,3.01,5.49,5.66,0.00,92.66,-2.61,0.519048
interleave,autotune,int8,n=15000000,1,1,0.0676,0.0674,0.0125,0.0217,0.0128,0.0127,5.42,3.11,5.29,5.32,-0.30,73.60,-0.78,0.576037
interleave,autotune,int8,n=16000000,1,1,0.0716,0.0718,0.0128,0.0226,0.0132,0.0135,5.59,3.18,5.4,5.33,0.28,76.56,2.27,0.566372
interleave,autotune,int8,n=17000000,1,1,0.0759,0.0758,0.0133,0.0235,0.0143,0.0141,5.73,3.23,5.31,5.39,-0.13,76.69,-1.40,0.565957
interleave,autotune,int8,n=18000000,1,1,0.08,0.08,0.0142,0.0243,0.0135,0.0137,5.63,3.29,5.95,5.84,0.00,71.13,1.48,0.584362
interleave,autotune,int8,n=19000000,1,1,0.0843,0.0845,0.015,0.0254,0.0154,0.0152,5.64,3.32,5.47,5.56,0.24,69.33,-1.30,0.590551
interleave,autotune,int8,n=2000000,1,1,0.0117,0.0115,0.0026,0.0073,0.0029,0.0029,4.44,1.58,3.99,3.96,-1.71,180.77,0.00,0.356164
interleave,autotune,int8,n=20000000,1,1,0.0884,0.0884,0.0147,0.0264,0.0179,0.0159,6.01,3.35,4.95,5.57,0.00,79.59,-11.17,0.556818
interleave,autotune,int8,n=3000000,1,1,0.0145,0.0146,0.0029,0.0083,0.0032,0.0031,4.99,1.76,4.49,4.65,0.69,186.21,-3.13,0.349398
interleave,autotune,int8,n=4000000,1,1,0.0182,0.0181,0.0035,0.0098,0.0036,0.0037,5.27,1.85,5.06,4.95,-0.55,180.00,2.78,0.357143
interleave,autotune,int8,n=5000000,1,1,0.021,0.0211,0.0038,0.0113,0.0041,0.0041,5.46,1.87,5.09,5.13,0.48,197.37,0.00,0.336283
interleave,autotune,int8,n=6000000,1,1,0.0254,0.0256,0.0052,0.0114,0.0048,0.0057,4.88,2.24,5.33,4.52,0.79,119.23,18.75,0.45614
interleave,autotune,int8,n=7000000,1,1,0.0303,0.0306,0.0057,0.0133,0.008,0.006,5.36,2.3,3.79,5.07,0.99,133.33,-25.00,0.428571
interleave,autotune,int8,n=8000000,1,1,0.0349,0.0351,0.0063,0.014,0.0075,0.0086,5.5,2.5,4.65,4.08,0.57,122.22,14.67,0.45
interleave,autotune,int8,n=9000000,1,1,0.0393,0.0401,0.008,0.0149,0.0093,0.0085,4.89,2.7,4.24,4.71,2.04,86.25,-8.60,0.536913
kl_divergence,default,float32,"cols=1024, rows=1024",1,0,0.0129,,0.0039,,0.004,,3.31,,3.2,,,,,
kl_divergence,default,float32,"cols=1024, rows=2048",1,0,0.017,,0.0055,,0.0064,,3.11,,2.63,,,,,
kl_divergence,default,float32,"cols=1024, rows=4096",1,0,0.0247,,0.0099,,0.0126,,2.51,,1.97,,,,,
kl_divergence,default,float32,"cols=1024, rows=512",1,0,0.0117,,0.0032,,0.0031,,3.62,,3.73,,,,,
kl_divergence,default,float32,"cols=16384, rows=1024",1,0,0.0924,,0.0491,,0.0376,,1.88,,2.46,,,,,
kl_divergence,default,float32,"cols=16384, rows=2048",1,0,0.1984,,0.0618,,0.0699,,3.21,,2.84,,,,,
kl_divergence,default,float32,"cols=16384, rows=4096",1,0,0.3751,,0.1083,,0.1113,,3.46,,3.37,,,,,
kl_divergence,default,float32,"cols=16384, rows=512",1,0,0.043,,0.0416,,0.0289,,1.04,,1.49,,,,,
kl_divergence,default,float32,"cols=2048, rows=1024",1,0,0.0186,,0.0061,,0.0059,,3.06,,3.15,,,,,
kl_divergence,default,float32,"cols=2048, rows=2048",1,0,0.0264,,0.0097,,0.0112,,2.71,,2.36,,,,,
kl_divergence,default,float32,"cols=2048, rows=4096",1,0,0.0459,,0.0193,,0.0201,,2.38,,2.29,,,,,
kl_divergence,default,float32,"cols=2048, rows=512",1,0,0.0142,,0.0054,,0.0046,,2.63,,3.06,,,,,
kl_divergence,default,float32,"cols=4096, rows=1024",1,0,0.0305,,0.0129,,0.0106,,2.37,,2.87,,,,,
kl_divergence,default,float32,"cols=4096, rows=2048",1,0,0.0525,,0.0191,,0.0205,,2.75,,2.56,,,,,
kl_divergence,default,float32,"cols=4096, rows=4096",1,0,0.0987,,0.0352,,0.0342,,2.81,,2.88,,,,,
kl_divergence,default,float32,"cols=4096, rows=512",1,0,0.0224,,0.0093,,0.0077,,2.4,,2.9,,,,,
kl_divergence,default,float32,"cols=8192, rows=1024",1,0,0.0445,,0.0261,,0.0203,,1.71,,2.2,,,,,
kl_divergence,default,float32,"cols=8192, rows=2048",1,0,0.0966,,0.0349,,0.0373,,2.77,,2.59,,,,,
kl_divergence,default,float32,"cols=8192, rows=4096",1,0,0.2011,,0.0603,,0.0608,,3.33,,3.31,,,,,
kl_divergence,default,float32,"cols=8192, rows=512",1,0,0.024,,0.0206,,0.0147,,1.16,,1.63,,,,,
kl_divergence,default,fp32,"cols=1024, rows=1024",0,1,,0.0131,,0.0088,,0.0041,,1.49,,3.21,,,,
kl_divergence,default,fp32,"cols=1024, rows=2048",0,1,,0.0171,,0.0128,,0.0065,,1.34,,2.64,,,,
kl_divergence,default,fp32,"cols=1024, rows=4096",0,1,,0.0248,,0.02,,0.0126,,1.24,,1.97,,,,
kl_divergence,default,fp32,"cols=1024, rows=512",0,1,,0.0118,,0.0063,,0.0032,,1.89,,3.74,,,,
kl_divergence,default,fp32,"cols=16384, rows=1024",0,1,,0.0921,,0.0472,,0.0375,,1.95,,2.46,,,,
kl_divergence,default,fp32,"cols=16384, rows=2048",0,1,,0.1984,,0.0659,,0.0698,,3.01,,2.84,,,,
kl_divergence,default,fp32,"cols=16384, rows=4096",0,1,,0.3752,,0.1149,,0.1113,,3.27,,3.37,,,,
kl_divergence,default,fp32,"cols=16384, rows=512",0,1,,0.0431,,0.0378,,0.029,,1.14,,1.49,,,,
kl_divergence,default,fp32,"cols=2048, rows=1024",0,1,,0.0188,,0.0109,,0.006,,1.72,,3.16,,,,
kl_divergence,default,fp32,"cols=2048, rows=2048",0,1,,0.0264,,0.0166,,0.0112,,1.59,,2.36,,,,
kl_divergence,default,fp32,"cols=2048, rows=4096",0,1,,0.0456,,0.0279,,0.0201,,1.64,,2.27,,,,
kl_divergence,default,fp32,"cols=2048, rows=512",0,1,,0.0145,,0.0078,,0.0047,,1.87,,3.11,,,,
kl_divergence,default,fp32,"cols=4096, rows=1024",0,1,,0.0308,,0.0159,,0.0107,,1.93,,2.89,,,,
kl_divergence,default,fp32,"cols=4096, rows=2048",0,1,,0.0531,,0.0245,,0.0205,,2.16,,2.58,,,,
kl_divergence,default,fp32,"cols=4096, rows=4096",0,1,,0.0988,,0.0415,,0.0343,,2.38,,2.88,,,,
kl_divergence,default,fp32,"cols=4096, rows=512",0,1,,0.0226,,0.0114,,0.0077,,1.99,,2.95,,,,
kl_divergence,default,fp32,"cols=8192, rows=1024",0,1,,0.0445,,0.0269,,0.0203,,1.65,,2.19,,,,
kl_divergence,default,fp32,"cols=8192, rows=2048",0,1,,0.0965,,0.0393,,0.0373,,2.46,,2.59,,,,
kl_divergence,default,fp32,"cols=8192, rows=4096",0,1,,0.2009,,0.0681,,0.0609,,2.95,,3.3,,,,
kl_divergence,default,fp32,"cols=8192, rows=512",0,1,,0.0239,,0.0203,,0.0148,,1.18,,1.61,,,,
kl_divergence,autotune,fp32,"cols=1024, rows=1024",1,1,0.0126,0.0128,0.0038,0.0087,0.0039,0.0047,3.28,1.46,3.23,2.69,1.59,128.95,20.51,0.436782
kl_divergence,autotune,fp32,"cols=1024, rows=2048",1,1,0.017,0.0165,0.0064,0.0138,0.0064,0.0064,2.67,1.19,2.63,2.57,-2.94,115.62,0.00,0.463768
kl_divergence,autotune,fp32,"cols=1024, rows=4096",1,1,0.0246,0.0249,0.0111,0.0239,0.0118,0.0124,2.22,1.04,2.08,2.01,1.22,115.32,5.08,0.464435
kl_divergence,autotune,fp32,"cols=1024, rows=512",1,1,0.0116,0.0118,0.0028,0.0062,0.0031,0.003,4.17,1.91,3.72,4.01,1.72,121.43,-3.23,0.451613
kl_divergence,autotune,fp32,"cols=16384, rows=1024",1,1,0.0914,0.0916,0.0343,0.0448,0.032,0.0319,2.67,2.04,2.85,2.87,0.22,30.61,-0.31,0.765625
kl_divergence,autotune,fp32,"cols=16384, rows=2048",1,1,0.1987,0.1984,0.0633,0.0772,0.0569,0.0579,3.14,2.57,3.49,3.43,-0.15,21.96,1.76,0.819948
kl_divergence,autotune,fp32,"cols=16384, rows=4096",1,1,0.3748,0.3751,0.1012,0.133,0.0932,0.0922,3.7,2.82,4.02,4.07,0.08,31.42,-1.07,0.760902
kl_divergence,autotune,fp32,"cols=16384, rows=512",1,1,0.0439,0.0435,0.0246,0.0248,0.0187,0.0189,1.79,1.75,2.35,2.3,-0.91,0.81,1.07,0.991935
kl_divergence,autotune,fp32,"cols=2048, rows=1024",1,1,0.0179,0.018,0.0061,0.0112,0.0061,0.0066,2.96,1.61,2.96,2.71,0.56,83.61,8.20,0.544643
kl_divergence,autotune,fp32,"cols=2048, rows=2048",1,1,0.0259,0.0259,0.0107,0.0185,0.0105,0.0104,2.42,1.4,2.47,2.48,0.00,72.90,-0.95,0.578378
kl_divergence,autotune,fp32,"cols=2048, rows=4096",1,1,0.0456,0.0462,0.0199,0.0327,0.0183,0.0185,2.29,1.42,2.49,2.5,1.32,64.32,1.09,0.608563
kl_divergence,autotune,fp32,"cols=2048, rows=512",1,1,0.0148,0.0151,0.0041,0.007,0.0041,0.0041,3.59,2.16,3.64,3.67,2.03,70.73,0.00,0.585714
kl_divergence,autotune,fp32,"cols=4096, rows=1024",1,1,0.0307,0.0308,0.0095,0.0171,0.0095,0.0094,3.22,1.81,3.23,3.27,0.33,80.00,-1.05,0.555556
kl_divergence,autotune,fp32,"cols=4096, rows=2048",1,1,0.0523,0.053,0.0193,0.0285,0.0193,0.0193,2.72,1.86,2.7,2.74,1.34,47.67,0.00,0.677193
kl_divergence,autotune,fp32,"cols=4096, rows=4096",1,1,0.0993,0.0979,0.0353,0.0489,0.0332,0.033,2.82,2,3,2.96,-1.41,38.53,-0.60,0.721881
kl_divergence,autotune,fp32,"cols=4096, rows=512",1,1,0.0223,0.0231,0.0062,0.0093,0.0057,0.0057,3.6,2.47,3.87,4.06,3.59,50.00,0.00,0.666667
kl_divergence,autotune,fp32,"cols=8192, rows=1024",1,1,0.0447,0.0442,0.0181,0.0266,0.0181,0.0181,2.47,1.66,2.46,2.44,-1.12,46.96,0.00,0.680451
kl_divergence,autotune,fp32,"cols=8192, rows=2048",1,1,0.0959,0.0961,0.0337,0.0471,0.0323,0.0323,2.85,2.04,2.97,2.97,0.21,39.76,0.00,0.715499
kl_divergence,autotune,fp32,"cols=8192, rows=4096",1,1,0.2006,0.2005,0.0575,0.0804,0.0547,0.0547,3.49,2.49,3.67,3.66,-0.05,39.83,0.00,0.715174
kl_divergence,autotune,fp32,"cols=8192, rows=512",1,1,0.0245,0.0239,0.0117,0.014,0.0096,0.0096,2.09,1.7,2.55,2.48,-2.45,19.66,0.00,0.835714
l2_norm,default,bf16,K=1024,1,1,0.0245,0.0242,0.0034,0.0121,0.003,0.003,7.11,1.99,8.1,8.12,-1.22,255.88,0.00,0.280992
l2_norm,default,bf16,K=10240,1,1,0.1585,0.1595,0.019,0.0328,0.0221,0.0221,8.35,4.87,7.19,7.23,0.63,72.63,0.00,0.579268
l2_norm,default,bf16,K=1536,1,1,0.0316,0.0314,0.0041,0.0136,0.0039,0.0039,7.79,2.31,8.02,8.07,-0.63,231.71,0.00,0.301471
l2_norm,default,bf16,K=2048,1,1,0.0376,0.0373,0.0047,0.0138,0.0046,0.0045,7.98,2.71,8.14,8.24,-0.80,193.62,-2.17,0.34058
l2_norm,default,bf16,K=2560,1,1,0.0446,0.0443,0.006,0.0163,0.0067,0.0065,7.39,2.72,6.7,6.84,-0.67,171.67,-2.99,0.368098
l2_norm,default,bf16,K=3072,1,1,0.0514,0.0513,0.0065,0.0159,0.0067,0.0065,7.94,3.22,7.71,7.85,-0.19,144.62,-2.99,0.408805
l2_norm,default,bf16,K=3584,1,1,0.0584,0.0582,0.0077,0.0185,0.0089,0.0089,7.63,3.15,6.56,6.51,-0.34,140.26,0.00,0.416216
l2_norm,default,bf16,K=4096,1,1,0.0636,0.0631,0.0085,0.0188,0.0098,0.0097,7.48,3.36,6.48,6.48,-0.79,121.18,-1.02,0.452128
